model,scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex,exclude
REMIND 2.1,R2p1_SSP2-PkBudg900,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.5194/gmd-2021-85 ,P2a,P2a: Immediate global action without transfers,Baumstark 2021,23.810687,1.2443395,-7.770322,False,38931.81302919504,Low,35.25239592919066,10.29344960209961,0.03317060432440926,35.45032318699954,63.56318042355657,81.1519521555058,40.17986344611638,76.20750217174472,98.65165467056437,-0.2002975124708368,39.29546581061721,74.60189095924214,96.82759889620364,119.8101708493969,30.3106225551513,40.86930871039336,46.44697104717273,9.10853651030729,7.049285310683493,0.1111383950395531,75.66048616959573,86.8559874224172,88.04136175429052,-0.1674580440568757,34.7037325865849,62.2648369736581,79.68437236582633,99.28370335234008,2033.0,39.3024665,54.68917921950166,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2052.0,inf,-235565.3710825006,541.7082395082703,306.5594940805231,1.601533377331519,1.489340287920306,1.723877717375132,1.360627563151096,2048,1.577639840113165,1.696824979563858,0.6466666666666666,0.1083333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.534178622039074,1.428131044139175,1.648449200647974,1.344021455301253,2049,0.5529727313366115,0.0567724631202503,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND 2.1,R2p1_SSP5-PkBudg900,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.5194/gmd-2021-85 ,P2a,P2a: Immediate global action without transfers,Baumstark 2021,25.4725698,-2.191763,-12.0991076,False,95430.69190789048,High,35.15388647695578,5.663097156588818,-5.890173582839941,35.65346115489308,65.67599686909315,89.63412761178112,35.88826958363182,75.74199822992934,107.5069906647179,-0.2002975124708368,35.05855230823287,74.10940451564457,105.5878249950757,130.8462620572528,36.55721385948922,43.86797711642019,50.99977272251661,10.46072688452364,3.176049699058374,-2.426063600237045,69.8315570743,82.79397903544378,83.52751356160792,-0.1764034666815153,34.95311861350916,64.36089970266238,88.09937136400468,110.1768162039369,2034.0,39.3024665,54.71339430136833,7381.734,Low,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,5.0,,2020,2020,2048.0,2067.0,-464649.835302623,546.7156320338371,82.78210086532451,1.582010237046837,1.463753195446425,1.696004990980033,1.190492359730164,2048,1.572302616276726,1.688892216783772,0.61,0.0966666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.514866121276998,1.407998901901576,1.630785468293962,1.196706607642345,2040,0.5274921770227984,0.0505140813589629,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 1.5,SSP2-19,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-018-0091-3,P2a,P2a: Immediate global action without transfers,SSP,31.11,-7.25,-14.18,False,,,40.58535357042869,0.08107432063085598,-7.775265902149481,27.72828235658432,70.7507845096286,99.85562820344543,26.77084035813715,82.35540670375703,121.1392595476593,-1.268549545236958,25.53853518429871,79.36093824796554,117.3528003829583,133.9396840593585,31.19281863874119,42.43953925222359,47.81398718514001,8.921767227696634,3.39025072232802,-0.4474049929266832,37.70090029631181,85.14428208820178,87.73288733904754,-1.583482674064708,26.2323235398272,68.49869947342823,97.44052489103018,112.665250777676,2035.0,42.31,56.61749105101078,9012.0,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2045.0,2051.0,-689558.2012987214,579.9377566262818,-108.8926200851053,1.595574086119357,1.483610132437944,1.71863560026769,1.135164707421239,2048,1.58205267834623,1.694474033080233,0.645,0.0983333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.500611951594132,1.399646257507864,1.608575282221638,1.075649894193599,2040,0.5006705409029951,0.0388913723737148,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41560-018-0179-z; https://doi.org/10.1038/s41467-020-15414-6,P2a,P2a: Immediate global action without transfers,CD-LINKS,24.5705493,0.09458849999999999,-15.37892,False,36775.16871551624,Low,33.29952160954321,6.581511486775189,-9.416750390546323,40.35584021031173,69.30008802675144,88.21158071344819,43.23948119612122,79.94583974949876,104.8231386023708,-0.6884635471549675,40.89339021807189,75.79861414240212,99.77245907321421,136.9953399172679,31.97526754087642,41.206204574419,46.77162204424412,16.43342475194543,21.08109021168224,17.61639120585926,79.0121122996204,88.6652759419046,89.64581896261735,-0.6097689692428463,38.73488067066242,66.41806708277913,84.73055374850993,114.4847652252246,2032.0,41.8560778,56.20923907852948,9012.212,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2048.0,2059.0,-629536.4441304499,520.9799884529934,-108.4215667411424,1.585351556938882,1.479947633531893,1.71213783635871,1.157775235996342,2039,1.575179943919084,1.694649881553081,0.64,0.1033333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.523019269424538,1.419773925789222,1.636494139651891,1.14049698499952,2039,0.5382208314707198,0.0478319177469825,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1007/s10584-020-02945-6; https://doi.org/10.1007/s10584-018-2226-y,P2b,P2b: Immediate global action with transfers,EMF33,27.4809271,-0.5495610999999998,-14.3378976,False,34708.87251148067,Low,37.82237940424016,8.48278754441848,-6.38978555728325,34.60529964889851,64.39697779619748,85.33330376493676,35.17560695410714,73.91791363955588,101.911100130448,-1.803297368150765,34.87675498522854,73.3743677803152,101.3023287764512,133.9773987611031,33.78591310953698,42.86682484504593,47.90716077202293,7.989396771340449,4.400389701102765,-2.447285626884362,65.66571309921035,81.4574260685016,83.06149587632005,-1.490511792778118,34.46229910249132,63.92420136209418,84.71371510208459,110.7205071704298,2034.0,42.9592996,58.71913621456181,9012.2115,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020,2020,2050.0,2066.0,-523333.979632372,614.5304057219236,92.00306987073742,1.603611041436358,1.49386351173001,1.724557886566422,1.250843801186266,2048,1.59251212652094,1.711532248793675,0.655,0.1,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.515456731294555,1.411777173911042,1.626514454420653,1.152024727571913,2039,0.5194456861868574,0.0447027268663388,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1088/1748-9326/aac4f1,P2,P2: Immediate global action,Kriegler 2018,27.48337,-0.2636086,-15.5042375,False,36750.27833344355,Low,34.46619280318001,6.015324252339989,-9.70424700208992,38.08271420427485,68.41036368793092,89.19368457627476,40.59182574186422,78.75210409136658,106.3025034687159,-0.4795082242820401,37.50568726858283,74.31314653044,100.5994184223802,135.255016651421,30.87267371279005,41.13017179709128,46.55508917315241,15.51633975654753,24.36819638773009,21.84849895949302,75.63237491190979,86.84001409443269,87.97845665961945,-0.5264086910529377,36.78310775062052,65.95464635042356,86.05839505911011,114.8096801106659,2033.0,44.188269,56.00415483466508,9012.212,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2048.0,2058.0,-653953.610069051,529.2082103838759,-124.1849447757995,1.593348452083682,1.485254872457398,1.719429028527347,1.147690125358138,2040,1.58358129984002,1.703187024774891,0.6516666666666666,0.1066666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.522321057324016,1.41921770411514,1.635155074302658,1.132464951347224,2039,0.5337505587840858,0.0478319177469825,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1088/1748-9326/aac4f1,P2,P2: Immediate global action,Kriegler 2018,16.3579572,-5.4721128,-5.647363400000001,False,34471.65962141148,Low,22.13567868211408,0.03464210799300918,-0.5163954165797098,59.99986010657082,92.62224250058163,99.93740019514092,68.36689387160837,111.9931808029047,120.4349780824242,-0.2611859052170655,62.89042340079163,104.2153179619614,112.4140066285971,112.8115792279898,39.21691514081305,45.16561931712887,49.50475629432216,19.80289180543268,16.84713069996126,23.33246749564989,75.63237491190979,86.84001409443269,87.97845665961945,-0.3798299747108949,57.13191162314374,88.20887619235322,95.61159662362888,98.89675138177111,2028.0,44.1952816,55.59675861660099,9012.212,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2037.0,2051.0,-476576.0978373949,319.6621849550766,-155.9487020674428,1.499776580238358,1.402569778865422,1.610944545778449,1.126001764567997,2036,1.497342687964332,1.607716609838067,0.5,0.0366666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.441006418205455,1.353314939219781,1.54133475509045,1.10784234084659,2036,0.3960661600357622,0.0151989271345552,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1088/1748-9326/aac4f1,P2,P2: Immediate global action,Kriegler 2018,27.5967715,4.0617083,-0.2595944,False,36525.50287321248,Low,34.01782881712462,9.781844799034316,4.86335156768313,38.85361417075281,67.45933512375252,82.4173241796528,41.25384302710797,76.98602812393828,96.36881007194535,-0.4184813905819657,37.79217146499118,72.1012210165862,90.84421692277945,100.5851700414974,30.68818537208617,41.13159293659592,46.43996405460747,15.91315061513952,25.57165435157265,25.71080859193803,75.63237491190979,86.84001409443269,87.97845665961945,-0.5019306598648389,37.28190816649819,64.67263975180305,79.22198209023868,89.83175065471366,2033.0,44.547864,55.96471749153638,9012.212,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2054.0,inf,-101288.3553818449,548.7154552713638,447.757115384273,1.598335163160355,1.488945197014026,1.724829388354995,1.404962673466711,2048,1.551271965659826,1.67541400375489,0.655,0.1166666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.532602986199561,1.424823653169306,1.644936156554625,1.383798959646782,2039,0.5502905677246313,0.0581135449262405,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 1.7-3.0,SMP_2C_lifesty,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1088/1748-9326/aac3ec,P2,P2: Immediate global action,Bertram 2018,29.5197891,9.0466967,-9.562010200000001,False,38054.17760922624,Low,36.91702074599669,14.54134103150701,-5.49922758047622,26.59916482229021,49.41177169331875,71.08795469547043,27.73721579601837,53.56221120048104,80.20181890802678,1.650478248491737,27.19753721201282,52.17432217316694,77.68880402143672,123.5820753802016,21.49676139854598,37.03419416319046,46.65724660061683,17.73688599900562,29.23998253424538,35.18234076149458,67.93156068866672,82.68111037390547,84.17933090951989,1.971716548175005,26.66968114991207,49.04321659402854,69.96865733821767,108.4580428488933,2039.0,43.2247189,54.30853154123,9012.212,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2015,2015,2063.0,2078.0,-237451.9303918771,708.2705056633671,470.8749242802714,1.610128033134393,1.491841192329118,1.734120672522645,1.293388932431833,2049,1.54654539380591,1.67936434578002,0.6566666666666666,0.1233333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.556773766218309,1.442667990002331,1.680480019583162,1.342740527452285,2049,0.5909700491729996,0.0724184175234689,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1088/1748-9326/ac0a11,P2a,P2a: Immediate global action without transfers,Strefler 2021b,24.4082736,1.3660605,-5.0371064,False,54802.58431882724,Medium,34.13512965720528,8.031828082135222,-1.474797217154769,36.96985331872683,66.35198300548461,85.16931655981296,37.88788071061344,74.41864314071823,97.94954189252873,0.002368409646646858,37.17801494018131,73.11514280104875,96.48403513791288,112.9644983578649,35.40173814973783,47.64269477924793,55.86790847345695,12.36509588048463,18.00319131881079,21.87836596536327,38.76093162352498,85.94723980336202,88.68571530457722,0.03283039063091392,36.33803463558511,65.30445670539652,84.0225783985771,102.2259599172928,2034.0,38.85675680000001,54.30853154123,6899.3577,Low,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,1.0,T0: Standard technology assumptions,2015,2015,2053.0,2085.0,-177693.7444649639,546.373088881294,368.802204377444,1.556562669794239,1.447887120653498,1.678169808099565,1.185508583924597,2047,1.509539960505844,1.623080002667894,0.5833333333333334,0.085,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.494796206716035,1.390776230853403,1.607701213895202,1.21214441837856,2039,0.4908359409924005,0.0411265087170317,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1088/1748-9326/ac0a11,P2a,P2a: Immediate global action without transfers,Strefler 2021b,21.6324654,3.1758459,-0.8224694,False,54743.3952003967,Medium,30.968985431948,9.785326110110816,2.697498655813273,42.8631010710771,68.06199648494548,81.94635112704809,45.15874856566971,76.41583219962833,93.26136248333053,0.002368409646646858,44.32238672685786,75.07472921835068,91.82601166507384,102.1168707466045,38.27062141428465,49.50222571652712,57.24522279091828,13.54081323404205,17.01927918879042,21.11477558796994,38.76093162352498,85.94723980336202,88.68571530457722,0.01194425142843969,42.1444473292744,66.98238293739752,80.80929920294743,94.45712104187025,2032.0,38.85675680000001,54.30853154123,6899.3577,Low,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,1.0,T1: Non-standard technology assumptions,2015,2015,2068.0,inf,-23589.85259361214,537.3133347983377,513.7692047197365,1.542595740176328,1.434178746377456,1.661323226099046,1.258998279328586,2039,1.421361480441864,1.542837191582596,0.565,0.0783333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.47979827580909,1.379644550370502,1.589797756481388,1.274398971909671,2039,0.4653553866785874,0.0384443451050514,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1088/1748-9326/ac0a11,P2a,P2a: Immediate global action without transfers,Strefler 2021b,25.0462961,0.8792380000000001,-2.5419174,False,39057.00888846616,Low,35.532764224412,9.361736384488017,4.957228954801672,34.68422880538643,66.96617952497516,82.79140266679809,36.82587739665173,78.142965616058,99.11801692092357,-0.1083384242924799,36.24171137727652,76.93931813869716,97.76179639703028,106.470749311485,29.58441932105754,41.27520711641687,46.18311839307705,4.950797395656349,3.908740802732093,-0.8391878040855585,75.66048616959573,86.8559874224172,88.04136175429052,-0.0638778388894399,34.16047165760608,65.99895438556327,81.72708262444031,90.39601826553803,2034.0,39.3257589,54.42522790839245,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2052.0,inf,-108374.0154609601,539.5595374421034,431.4175340518432,1.576798694745191,1.471964863416247,1.700527404227173,1.395549642101571,2048,1.54716287961055,1.663780817032884,0.6216666666666667,0.0983333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.524931747200353,1.421076978287282,1.634790634703313,1.383032015320132,2040,0.5391148860080465,0.0527492177022798,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1088/1748-9326/ac0a11,P2a,P2a: Immediate global action without transfers,Strefler 2021b,19.1512578,4.7701849,0.1031641,False,38670.31344146587,Low,29.09173365797276,13.14062325133518,7.544227166476119,46.80744070616876,67.91738951175006,75.97312729202086,52.09333059603579,78.68491376710463,89.11767369235055,-0.1083384242924799,51.24822379223632,77.46826435354485,87.85693403832443,99.73738366595038,35.2959515242568,43.98106687010736,47.98449237131877,5.432813720985456,2.130355577653505,-1.024779003989863,75.66048616959573,86.8559874224172,88.04136175429052,-0.1961848441233155,46.08961870110839,66.93487242133426,74.97496867481087,85.71132129943373,2030.0,39.3257589,54.78754144634772,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020,2020,2069.0,inf,-8185.153033916841,528.6446201101079,520.5693789585315,1.553085980844422,1.442990485425711,1.677206255796223,1.443601142655415,2049,1.495050222894157,1.620760483920655,0.58,0.095,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.500695185143254,1.392966070661961,1.608211204641133,1.415304735819514,2039,0.5006705409029951,0.0500670540902995,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,22.0464457,3.4162877,-16.3641876,False,38759.19681697717,Low,32.96943073245605,12.93294628350256,-7.656444611138622,40.03749138882625,60.5578079691686,76.47845638629867,44.42531934576316,71.42635501944193,92.60808206147544,-0.3643474003514856,43.64450450654202,70.21718594133321,91.26722789235338,141.8304117178354,33.16257947383257,40.49830733557646,46.14145579420249,7.38380294752528,5.267572092805671,1.249871800867847,75.66048616959573,86.8559874224172,88.04136175429052,-0.3398906796130078,39.32753667317581,59.48241986533268,75.26869274926236,113.5993816610005,2032.0,39.2628459,55.15221895107629,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2056.0,2078.0,-426173.6705918952,566.8786873741767,141.0806517697279,1.602156463453648,1.482838589788957,1.721326925355192,1.307775248025662,2049,1.576266050431966,1.69555819984717,0.6416666666666667,0.115,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.53423824035319,1.425618521726813,1.65138333203505,1.294536410492859,2049,0.5552078676799285,0.0581135449262405,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,22.7329636,4.352802700000001,-15.6563149,False,38774.27875277628,Low,33.24604102541981,12.95784999782359,-8.1768211326558,39.47363541818596,60.56175450707278,76.40947526458677,42.64751425436341,69.54293041798118,90.2070563008185,-0.3643474003514856,41.88961589791572,68.34686803876176,88.87329248978389,140.0209356100929,32.82280097247746,40.26232317769865,46.01711350032737,7.228103143265506,5.253592986125856,1.363692287077155,75.66048616959573,86.8559874224172,88.04136175429052,-0.3147017896020229,38.79219613733665,59.51513921979874,75.22839899947394,114.5717240509071,2033.0,39.2628459,55.08314569893268,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2058.0,2081.0,-350665.9815400364,592.5467733447432,242.1646868124385,1.596262754297044,1.479494616771267,1.71402496889346,1.312724696139732,2049,1.562766151687622,1.686914641610402,0.635,0.11,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.528789615014405,1.421511495973017,1.645915368538985,1.301997822887997,2049,0.5476084041126509,0.0567724631202503,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,14.4587495,-0.2075477,0.0556116,False,38973.06449209377,Low,23.95631417610521,8.094710109536702,7.319503845795817,56.07773682169741,80.09115536171971,85.15890277738289,64.12399052921123,95.71538548411232,101.9116246677582,-0.3643474003514856,63.04030121788349,94.26079552597515,100.5305369233294,99.85784469225423,38.1250514348383,43.29960812113202,46.69638634036183,7.278603693572773,2.603377755753241,-0.394680831223323,75.66048616959573,86.8559874224172,88.04136175429052,-0.1378549091225132,55.10541273798645,78.78864737075325,83.91029446476213,85.9281590511589,2028.0,39.2628459,54.60093780785449,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2044.0,inf,-23891.69373892897,365.2905656340674,341.4627380490942,1.503576703408447,1.401480107947548,1.612534544531388,1.34913941935833,2038,1.472418325376298,1.585945635424416,0.5066666666666667,0.0533333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.454429225919007,1.357864040597901,1.556407678194987,1.335345211510887,2038,0.4224407688869021,0.0290567724631202,0.0,,,"151, 206, 228",97CEE4,False
